instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
10686978,41746,NIFTY25D0924300PE,NIFTY,0.0,2025-12-09,24300.0,0.05,75,PE,NFO-OPT,NFO
10685698,41741,NIFTY25D0924250CE,NIFTY,0.0,2025-12-09,24250.0,0.05,75,CE,NFO-OPT,NFO
10685954,41742,NIFTY25D0924250PE,NIFTY,0.0,2025-12-09,24250.0,0.05,75,PE,NFO-OPT,NFO
10685186,41739,NIFTY25D0924200CE,NIFTY,0.0,2025-12-09,24200.0,0.05,75,CE,NFO-OPT,NFO
10685442,41740,NIFTY25D0924200PE,NIFTY,0.0,2025-12-09,24200.0,0.05,75,PE,NFO-OPT,NFO
10684674,41737,NIFTY25D0924150CE,NIFTY,0.0,2025-12-09,24150.0,0.05,75,CE,NFO-OPT,NFO
10684930,41738,NIFTY25D0924150PE,NIFTY,0.0,2025-12-09,24150.0,0.05,75,PE,NFO-OPT,NFO
10681602,41725,NIFTY25D0924100CE,NIFTY,0.0,2025-12-09,24100.0,0.05,75,CE,NFO-OPT,NFO
10682114,41727,NIFTY25D0924100PE,NIFTY,0.0,2025-12-09,24100.0,0.05,75,PE,NFO-OPT,NFO
10681090,41723,NIFTY25D0924050CE,NIFTY,0.0,2025-12-09,24050.0,0.05,75,CE,NFO-OPT,NFO
10681346,41724,NIFTY25D0924050PE,NIFTY,0.0,2025-12-09,24050.0,0.05,75,PE,NFO-OPT,NFO
10680066,41719,NIFTY25D0924000CE,NIFTY,0.0,2025-12-09,24000.0,0.05,75,CE,NFO-OPT,NFO
10680322,41720,NIFTY25D0924000PE,NIFTY,0.0,2025-12-09,24000.0,0.05,75,PE,NFO-OPT,NFO
10679298,41716,NIFTY25D0923950CE,NIFTY,0.0,2025-12-09,23950.0,0.05,75,CE,NFO-OPT,NFO
10679554,41717,NIFTY25D0923950PE,NIFTY,0.0,2025-12-09,23950.0,0.05,75,PE,NFO-OPT,NFO
10678018,41711,NIFTY25D0923900CE,NIFTY,0.0,2025-12-09,23900.0,0.05,75,CE,NFO-OPT,NFO
10678274,41712,NIFTY25D0923900PE,NIFTY,0.0,2025-12-09,23900.0,0.05,75,PE,NFO-OPT,NFO
10677506,41709,NIFTY25D0923850CE,NIFTY,0.0,2025-12-09,23850.0,0.05,75,CE,NFO-OPT,NFO
10677762,41710,NIFTY25D0923850PE,NIFTY,0.0,2025-12-09,23850.0,0.05,75,PE,NFO-OPT,NFO
10676482,41705,NIFTY25D0923800CE,NIFTY,0.0,2025-12-09,23800.0,0.05,75,CE,NFO-OPT,NFO
10676738,41706,NIFTY25D0923800PE,NIFTY,0.0,2025-12-09,23800.0,0.05,75,PE,NFO-OPT,NFO
10675458,41701,NIFTY25D0923750CE,NIFTY,0.0,2025-12-09,23750.0,0.05,75,CE,NFO-OPT,NFO
10675714,41702,NIFTY25D0923750PE,NIFTY,0.0,2025-12-09,23750.0,0.05,75,PE,NFO-OPT,NFO
12345858,48226,NIFTY25D1626050CE,NIFTY,0.0,2025-12-16,26050.0,0.05,75,CE,NFO-OPT,NFO
12346114,48227,NIFTY25D1626050PE,NIFTY,0.0,2025-12-16,26050.0,0.05,75,PE,NFO-OPT,NFO
12346370,48228,NIFTY25D1626100CE,NIFTY,0.0,2025-12-16,26100.0,0.05,75,CE,NFO-OPT,NFO
12346626,48229,NIFTY25D1626100PE,NIFTY,0.0,2025-12-16,26100.0,0.05,75,PE,NFO-OPT,NFO
12345346,48224,NIFTY25D1626000CE,NIFTY,0.0,2025-12-16,26000.0,0.05,75,CE,NFO-OPT,NFO
12345602,48225,NIFTY25D1626000PE,NIFTY,0.0,2025-12-16,26000.0,0.05,75,PE,NFO-OPT,NFO
12346882,48230,NIFTY25D1626150CE,NIFTY,0.0,2025-12-16,26150.0,0.05,75,CE,NFO-OPT,NFO
12349698,48241,NIFTY25D1626150PE,NIFTY,0.0,2025-12-16,26150.0,0.05,75,PE,NFO-OPT,NFO
12344834,48222,NIFTY25D1625950CE,NIFTY,0.0,2025-12-16,25950.0,0.05,75,CE,NFO-OPT,NFO
12345090,48223,NIFTY25D1625950PE,NIFTY,0.0,2025-12-16,25950.0,0.05,75,PE,NFO-OPT,NFO
12349954,48242,NIFTY25D1626200CE,NIFTY,0.0,2025-12-16,26200.0,0.05,75,CE,NFO-OPT,NFO
12350466,48244,NIFTY25D1626200PE,NIFTY,0.0,2025-12-16,26200.0,0.05,75,PE,NFO-OPT,NFO
12344322,48220,NIFTY25D1625900CE,NIFTY,0.0,2025-12-16,25900.0,0.05,75,CE,NFO-OPT,NFO
12344578,48221,NIFTY25D1625900PE,NIFTY,0.0,2025-12-16,25900.0,0.05,75,PE,NFO-OPT,NFO
12350722,48245,NIFTY25D1626250CE,NIFTY,0.0,2025-12-16,26250.0,0.05,75,CE,NFO-OPT,NFO
12350978,48246,NIFTY25D1626250PE,NIFTY,0.0,2025-12-16,26250.0,0.05,75,PE,NFO-OPT,NFO
12343810,48218,NIFTY25D1625850CE,NIFTY,0.0,2025-12-16,25850.0,0.05,75,CE,NFO-OPT,NFO
12344066,48219,NIFTY25D1625850PE,NIFTY,0.0,2025-12-16,25850.0,0.05,75,PE,NFO-OPT,NFO
12351234,48247,NIFTY25D1626300CE,NIFTY,0.0,2025-12-16,26300.0,0.05,75,CE,NFO-OPT,NFO
12352514,48252,NIFTY25D1626300PE,NIFTY,0.0,2025-12-16,26300.0,0.05,75,PE,NFO-OPT,NFO
12342274,48212,NIFTY25D1625800CE,NIFTY,0.0,2025-12-16,25800.0,0.05,75,CE,NFO-OPT,NFO
12343554,48217,NIFTY25D1625800PE,NIFTY,0.0,2025-12-16,25800.0,0.05,75,PE,NFO-OPT,NFO
12352770,48253,NIFTY25D1626350CE,NIFTY,0.0,2025-12-16,26350.0,0.05,75,CE,NFO-OPT,NFO
12353026,48254,NIFTY25D1626350PE,NIFTY,0.0,2025-12-16,26350.0,0.05,75,PE,NFO-OPT,NFO
12341762,48210,NIFTY25D1625750CE,NIFTY,0.0,2025-12-16,25750.0,0.05,75,CE,NFO-OPT,NFO
12342018,48211,NIFTY25D1625750PE,NIFTY,0.0,2025-12-16,25750.0,0.05,75,PE,NFO-OPT,NFO
12353282,48255,NIFTY25D1626400CE,NIFTY,0.0,2025-12-16,26400.0,0.05,75,CE,NFO-OPT,NFO
12353794,48257,NIFTY25D1626400PE,NIFTY,0.0,2025-12-16,26400.0,0.05,75,PE,NFO-OPT,NFO
12340738,48206,NIFTY25D1625700CE,NIFTY,0.0,2025-12-16,25700.0,0.05,75,CE,NFO-OPT,NFO
12341506,48209,NIFTY25D1625700PE,NIFTY,0.0,2025-12-16,25700.0,0.05,75,PE,NFO-OPT,NFO
12354818,48261,NIFTY25D1626450PE,NIFTY,0.0,2025-12-16,26450.0,0.05,75,PE,NFO-OPT,NFO
12378626,48354,NIFTY25D1627950CE,NIFTY,0.0,2025-12-16,27950.0,0.05,75,CE,NFO-OPT,NFO
12378882,48355,NIFTY25D1627950PE,NIFTY,0.0,2025-12-16,27950.0,0.05,75,PE,NFO-OPT,NFO
12377090,48348,NIFTY25D1627900CE,NIFTY,0.0,2025-12-16,27900.0,0.05,75,CE,NFO-OPT,NFO
12378370,48353,NIFTY25D1627900PE,NIFTY,0.0,2025-12-16,27900.0,0.05,75,PE,NFO-OPT,NFO
12376322,48345,NIFTY25D1627850CE,NIFTY,0.0,2025-12-16,27850.0,0.05,75,CE,NFO-OPT,NFO
12376834,48347,NIFTY25D1627850PE,NIFTY,0.0,2025-12-16,27850.0,0.05,75,PE,NFO-OPT,NFO
12375554,48342,NIFTY25D1627800CE,NIFTY,0.0,2025-12-16,27800.0,0.05,75,CE,NFO-OPT,NFO
12376066,48344,NIFTY25D1627800PE,NIFTY,0.0,2025-12-16,27800.0,0.05,75,PE,NFO-OPT,NFO
12374530,48338,NIFTY25D1627750CE,NIFTY,0.0,2025-12-16,27750.0,0.05,75,CE,NFO-OPT,NFO
12374786,48339,NIFTY25D1627750PE,NIFTY,0.0,2025-12-16,27750.0,0.05,75,PE,NFO-OPT,NFO
12374018,48336,NIFTY25D1627700CE,NIFTY,0.0,2025-12-16,27700.0,0.05,75,CE,NFO-OPT,NFO
12374274,48337,NIFTY25D1627700PE,NIFTY,0.0,2025-12-16,27700.0,0.05,75,PE,NFO-OPT,NFO
12373506,48334,NIFTY25D1627650CE,NIFTY,0.0,2025-12-16,27650.0,0.05,75,CE,NFO-OPT,NFO
12373762,48335,NIFTY25D1627650PE,NIFTY,0.0,2025-12-16,27650.0,0.05,75,PE,NFO-OPT,NFO
12372226,48329,NIFTY25D1627600CE,NIFTY,0.0,2025-12-16,27600.0,0.05,75,CE,NFO-OPT,NFO
12373250,48333,NIFTY25D1627600PE,NIFTY,0.0,2025-12-16,27600.0,0.05,75,PE,NFO-OPT,NFO
12371714,48327,NIFTY25D1627550CE,NIFTY,0.0,2025-12-16,27550.0,0.05,75,CE,NFO-OPT,NFO
12371970,48328,NIFTY25D1627550PE,NIFTY,0.0,2025-12-16,27550.0,0.05,75,PE,NFO-OPT,NFO
12370946,48324,NIFTY25D1627500CE,NIFTY,0.0,2025-12-16,27500.0,0.05,75,CE,NFO-OPT,NFO
12371458,48326,NIFTY25D1627500PE,NIFTY,0.0,2025-12-16,27500.0,0.05,75,PE,NFO-OPT,NFO
12370434,48322,NIFTY25D1627450CE,NIFTY,0.0,2025-12-16,27450.0,0.05,75,CE,NFO-OPT,NFO
12370690,48323,NIFTY25D1627450PE,NIFTY,0.0,2025-12-16,27450.0,0.05,75,PE,NFO-OPT,NFO
12369410,48318,NIFTY25D1627400CE,NIFTY,0.0,2025-12-16,27400.0,0.05,75,CE,NFO-OPT,NFO
12369666,48319,NIFTY25D1627400PE,NIFTY,0.0,2025-12-16,27400.0,0.05,75,PE,NFO-OPT,NFO
12368898,48316,NIFTY25D1627350CE,NIFTY,0.0,2025-12-16,27350.0,0.05,75,CE,NFO-OPT,NFO
12369154,48317,NIFTY25D1627350PE,NIFTY,0.0,2025-12-16,27350.0,0.05,75,PE,NFO-OPT,NFO
12368386,48314,NIFTY25D1627300CE,NIFTY,0.0,2025-12-16,27300.0,0.05,75,CE,NFO-OPT,NFO
12368642,48315,NIFTY25D1627300PE,NIFTY,0.0,2025-12-16,27300.0,0.05,75,PE,NFO-OPT,NFO
12367874,48312,NIFTY25D1627250CE,NIFTY,0.0,2025-12-16,27250.0,0.05,75,CE,NFO-OPT,NFO
12368130,48313,NIFTY25D1627250PE,NIFTY,0.0,2025-12-16,27250.0,0.05,75,PE,NFO-OPT,NFO
12367362,48310,NIFTY25D1627200CE,NIFTY,0.0,2025-12-16,27200.0,0.05,75,CE,NFO-OPT,NFO
12367618,48311,NIFTY25D1627200PE,NIFTY,0.0,2025-12-16,27200.0,0.05,75,PE,NFO-OPT,NFO
12365570,48303,NIFTY25D1627150CE,NIFTY,0.0,2025-12-16,27150.0,0.05,75,CE,NFO-OPT,NFO
12367106,48309,NIFTY25D1627150PE,NIFTY,0.0,2025-12-16,27150.0,0.05,75,PE,NFO-OPT,NFO
12365058,48301,NIFTY25D1627100CE,NIFTY,0.0,2025-12-16,27100.0,0.05,75,CE,NFO-OPT,NFO
12365314,48302,NIFTY25D1627100PE,NIFTY,0.0,2025-12-16,27100.0,0.05,75,PE,NFO-OPT,NFO
12363010,48293,NIFTY25D1627050CE,NIFTY,0.0,2025-12-16,27050.0,0.05,75,CE,NFO-OPT,NFO
12364802,48300,NIFTY25D1627050PE,NIFTY,0.0,2025-12-16,27050.0,0.05,75,PE,NFO-OPT,NFO
12362498,48291,NIFTY25D1627000CE,NIFTY,0.0,2025-12-16,27000.0,0.05,75,CE,NFO-OPT,NFO
12362754,48292,NIFTY25D1627000PE,NIFTY,0.0,2025-12-16,27000.0,0.05,75,PE,NFO-OPT,NFO
12361730,48288,NIFTY25D1626950CE,NIFTY,0.0,2025-12-16,26950.0,0.05,75,CE,NFO-OPT,NFO
12361986,48289,NIFTY25D1626950PE,NIFTY,0.0,2025-12-16,26950.0,0.05,75,PE,NFO-OPT,NFO
12361218,48286,NIFTY25D1626900CE,NIFTY,0.0,2025-12-16,26900.0,0.05,75,CE,NFO-OPT,NFO
12361474,48287,NIFTY25D1626900PE,NIFTY,0.0,2025-12-16,26900.0,0.05,75,PE,NFO-OPT,NFO
12359938,48281,NIFTY25D1626850CE,NIFTY,0.0,2025-12-16,26850.0,0.05,75,CE,NFO-OPT,NFO
12360706,48284,NIFTY25D1626850PE,NIFTY,0.0,2025-12-16,26850.0,0.05,75,PE,NFO-OPT,NFO
12359170,48278,NIFTY25D1626800CE,NIFTY,0.0,2025-12-16,26800.0,0.05,75,CE,NFO-OPT,NFO
12359426,48279,NIFTY25D1626800PE,NIFTY,0.0,2025-12-16,26800.0,0.05,75,PE,NFO-OPT,NFO
12358658,48276,NIFTY25D1626750CE,NIFTY,0.0,2025-12-16,26750.0,0.05,75,CE,NFO-OPT,NFO
12358914,48277,NIFTY25D1626750PE,NIFTY,0.0,2025-12-16,26750.0,0.05,75,PE,NFO-OPT,NFO
12358146,48274,NIFTY25D1626700CE,NIFTY,0.0,2025-12-16,26700.0,0.05,75,CE,NFO-OPT,NFO
12358402,48275,NIFTY25D1626700PE,NIFTY,0.0,2025-12-16,26700.0,0.05,75,PE,NFO-OPT,NFO
12357634,48272,NIFTY25D1626650CE,NIFTY,0.0,2025-12-16,26650.0,0.05,75,CE,NFO-OPT,NFO
12357890,48273,NIFTY25D1626650PE,NIFTY,0.0,2025-12-16,26650.0,0.05,75,PE,NFO-OPT,NFO
12357122,48270,NIFTY25D1626600CE,NIFTY,0.0,2025-12-16,26600.0,0.05,75,CE,NFO-OPT,NFO
12357378,48271,NIFTY25D1626600PE,NIFTY,0.0,2025-12-16,26600.0,0.05,75,PE,NFO-OPT,NFO
12356098,48266,NIFTY25D1626550CE,NIFTY,0.0,2025-12-16,26550.0,0.05,75,CE,NFO-OPT,NFO
12356866,48269,NIFTY25D1626550PE,NIFTY,0.0,2025-12-16,26550.0,0.05,75,PE,NFO-OPT,NFO
12355074,48262,NIFTY25D1626500CE,NIFTY,0.0,2025-12-16,26500.0,0.05,75,CE,NFO-OPT,NFO
12355842,48265,NIFTY25D1626500PE,NIFTY,0.0,2025-12-16,26500.0,0.05,75,PE,NFO-OPT,NFO
12354050,48258,NIFTY25D1626450CE,NIFTY,0.0,2025-12-16,26450.0,0.05,75,CE,NFO-OPT,NFO
12339714,48202,NIFTY25D1625650CE,NIFTY,0.0,2025-12-16,25650.0,0.05,75,CE,NFO-OPT,NFO
12339970,48203,NIFTY25D1625650PE,NIFTY,0.0,2025-12-16,25650.0,0.05,75,PE,NFO-OPT,NFO
12339202,48200,NIFTY25D1625600CE,NIFTY,0.0,2025-12-16,25600.0,0.05,75,CE,NFO-OPT,NFO
12339458,48201,NIFTY25D1625600PE,NIFTY,0.0,2025-12-16,25600.0,0.05,75,PE,NFO-OPT,NFO
12336130,48188,NIFTY25D1625550CE,NIFTY,0.0,2025-12-16,25550.0,0.05,75,CE,NFO-OPT,NFO
12338690,48198,NIFTY25D1625550PE,NIFTY,0.0,2025-12-16,25550.0,0.05,75,PE,NFO-OPT,NFO
12335618,48186,NIFTY25D1625500CE,NIFTY,0.0,2025-12-16,25500.0,0.05,75,CE,NFO-OPT,NFO
12335874,48187,NIFTY25D1625500PE,NIFTY,0.0,2025-12-16,25500.0,0.05,75,PE,NFO-OPT,NFO
12335106,48184,NIFTY25D1625450CE,NIFTY,0.0,2025-12-16,25450.0,0.05,75,CE,NFO-OPT,NFO
12335362,48185,NIFTY25D1625450PE,NIFTY,0.0,2025-12-16,25450.0,0.05,75,PE,NFO-OPT,NFO
12334594,48182,NIFTY25D1625400CE,NIFTY,0.0,2025-12-16,25400.0,0.05,75,CE,NFO-OPT,NFO
12334850,48183,NIFTY25D1625400PE,NIFTY,0.0,2025-12-16,25400.0,0.05,75,PE,NFO-OPT,NFO
12334082,48180,NIFTY25D1625350CE,NIFTY,0.0,2025-12-16,25350.0,0.05,75,CE,NFO-OPT,NFO
12334338,48181,NIFTY25D1625350PE,NIFTY,0.0,2025-12-16,25350.0,0.05,75,PE,NFO-OPT,NFO
12333570,48178,NIFTY25D1625300CE,NIFTY,0.0,2025-12-16,25300.0,0.05,75,CE,NFO-OPT,NFO
12333826,48179,NIFTY25D1625300PE,NIFTY,0.0,2025-12-16,25300.0,0.05,75,PE,NFO-OPT,NFO
12331522,48170,NIFTY25D1625250CE,NIFTY,0.0,2025-12-16,25250.0,0.05,75,CE,NFO-OPT,NFO
12333314,48177,NIFTY25D1625250PE,NIFTY,0.0,2025-12-16,25250.0,0.05,75,PE,NFO-OPT,NFO
12331010,48168,NIFTY25D1625200CE,NIFTY,0.0,2025-12-16,25200.0,0.05,75,CE,NFO-OPT,NFO
12331266,48169,NIFTY25D1625200PE,NIFTY,0.0,2025-12-16,25200.0,0.05,75,PE,NFO-OPT,NFO
12330498,48166,NIFTY25D1625150CE,NIFTY,0.0,2025-12-16,25150.0,0.05,75,CE,NFO-OPT,NFO
12330754,48167,NIFTY25D1625150PE,NIFTY,0.0,2025-12-16,25150.0,0.05,75,PE,NFO-OPT,NFO
12329986,48164,NIFTY25D1625100CE,NIFTY,0.0,2025-12-16,25100.0,0.05,75,CE,NFO-OPT,NFO
12330242,48165,NIFTY25D1625100PE,NIFTY,0.0,2025-12-16,25100.0,0.05,75,PE,NFO-OPT,NFO
12329474,48162,NIFTY25D1625050CE,NIFTY,0.0,2025-12-16,25050.0,0.05,75,CE,NFO-OPT,NFO
12329730,48163,NIFTY25D1625050PE,NIFTY,0.0,2025-12-16,25050.0,0.05,75,PE,NFO-OPT,NFO
12328962,48160,NIFTY25D1625000CE,NIFTY,0.0,2025-12-16,25000.0,0.05,75,CE,NFO-OPT,NFO
12329218,48161,NIFTY25D1625000PE,NIFTY,0.0,2025-12-16,25000.0,0.05,75,PE,NFO-OPT,NFO
12328450,48158,NIFTY25D1624950CE,NIFTY,0.0,2025-12-16,24950.0,0.05,75,CE,NFO-OPT,NFO
12328706,48159,NIFTY25D1624950PE,NIFTY,0.0,2025-12-16,24950.0,0.05,75,PE,NFO-OPT,NFO
12327938,48156,NIFTY25D1624900CE,NIFTY,0.0,2025-12-16,24900.0,0.05,75,CE,NFO-OPT,NFO
12328194,48157,NIFTY25D1624900PE,NIFTY,0.0,2025-12-16,24900.0,0.05,75,PE,NFO-OPT,NFO
12327426,48154,NIFTY25D1624850CE,NIFTY,0.0,2025-12-16,24850.0,0.05,75,CE,NFO-OPT,NFO
12327682,48155,NIFTY25D1624850PE,NIFTY,0.0,2025-12-16,24850.0,0.05,75,PE,NFO-OPT,NFO
12326914,48152,NIFTY25D1624800CE,NIFTY,0.0,2025-12-16,24800.0,0.05,75,CE,NFO-OPT,NFO
12327170,48153,NIFTY25D1624800PE,NIFTY,0.0,2025-12-16,24800.0,0.05,75,PE,NFO-OPT,NFO
12326402,48150,NIFTY25D1624750CE,NIFTY,0.0,2025-12-16,24750.0,0.05,75,CE,NFO-OPT,NFO
12326658,48151,NIFTY25D1624750PE,NIFTY,0.0,2025-12-16,24750.0,0.05,75,PE,NFO-OPT,NFO
12325122,48145,NIFTY25D1624700CE,NIFTY,0.0,2025-12-16,24700.0,0.05,75,CE,NFO-OPT,NFO
12325378,48146,NIFTY25D1624700PE,NIFTY,0.0,2025-12-16,24700.0,0.05,75,PE,NFO-OPT,NFO
12324610,48143,NIFTY25D1624650CE,NIFTY,0.0,2025-12-16,24650.0,0.05,75,CE,NFO-OPT,NFO
12324866,48144,NIFTY25D1624650PE,NIFTY,0.0,2025-12-16,24650.0,0.05,75,PE,NFO-OPT,NFO
12324098,48141,NIFTY25D1624600CE,NIFTY,0.0,2025-12-16,24600.0,0.05,75,CE,NFO-OPT,NFO
12324354,48142,NIFTY25D1624600PE,NIFTY,0.0,2025-12-16,24600.0,0.05,75,PE,NFO-OPT,NFO
12323586,48139,NIFTY25D1624550CE,NIFTY,0.0,2025-12-16,24550.0,0.05,75,CE,NFO-OPT,NFO
12323842,48140,NIFTY25D1624550PE,NIFTY,0.0,2025-12-16,24550.0,0.05,75,PE,NFO-OPT,NFO
12323074,48137,NIFTY25D1624500CE,NIFTY,0.0,2025-12-16,24500.0,0.05,75,CE,NFO-OPT,NFO
12323330,48138,NIFTY25D1624500PE,NIFTY,0.0,2025-12-16,24500.0,0.05,75,PE,NFO-OPT,NFO
12322306,48134,NIFTY25D1624450CE,NIFTY,0.0,2025-12-16,24450.0,0.05,75,CE,NFO-OPT,NFO
12322562,48135,NIFTY25D1624450PE,NIFTY,0.0,2025-12-16,24450.0,0.05,75,PE,NFO-OPT,NFO
12321794,48132,NIFTY25D1624400CE,NIFTY,0.0,2025-12-16,24400.0,0.05,75,CE,NFO-OPT,NFO
12322050,48133,NIFTY25D1624400PE,NIFTY,0.0,2025-12-16,24400.0,0.05,75,PE,NFO-OPT,NFO
12321282,48130,NIFTY25D1624350CE,NIFTY,0.0,2025-12-16,24350.0,0.05,75,CE,NFO-OPT,NFO
12321538,48131,NIFTY25D1624350PE,NIFTY,0.0,2025-12-16,24350.0,0.05,75,PE,NFO-OPT,NFO
12320770,48128,NIFTY25D1624300CE,NIFTY,0.0,2025-12-16,24300.0,0.05,75,CE,NFO-OPT,NFO
12321026,48129,NIFTY25D1624300PE,NIFTY,0.0,2025-12-16,24300.0,0.05,75,PE,NFO-OPT,NFO
12320258,48126,NIFTY25D1624250CE,NIFTY,0.0,2025-12-16,24250.0,0.05,75,CE,NFO-OPT,NFO
12320514,48127,NIFTY25D1624250PE,NIFTY,0.0,2025-12-16,24250.0,0.05,75,PE,NFO-OPT,NFO
12319746,48124,NIFTY25D1624200CE,NIFTY,0.0,2025-12-16,24200.0,0.05,75,CE,NFO-OPT,NFO
12320002,48125,NIFTY25D1624200PE,NIFTY,0.0,2025-12-16,24200.0,0.05,75,PE,NFO-OPT,NFO
12319234,48122,NIFTY25D1624150CE,NIFTY,0.0,2025-12-16,24150.0,0.05,75,CE,NFO-OPT,NFO
12319490,48123,NIFTY25D1624150PE,NIFTY,0.0,2025-12-16,24150.0,0.05,75,PE,NFO-OPT,NFO
12318722,48120,NIFTY25D1624100CE,NIFTY,0.0,2025-12-16,24100.0,0.05,75,CE,NFO-OPT,NFO
12318978,48121,NIFTY25D1624100PE,NIFTY,0.0,2025-12-16,24100.0,0.05,75,PE,NFO-OPT,NFO
12318210,48118,NIFTY25D1624050CE,NIFTY,0.0,2025-12-16,24050.0,0.05,75,CE,NFO-OPT,NFO
12318466,48119,NIFTY25D1624050PE,NIFTY,0.0,2025-12-16,24050.0,0.05,75,PE,NFO-OPT,NFO
12317698,48116,NIFTY25D1624000CE,NIFTY,0.0,2025-12-16,24000.0,0.05,75,CE,NFO-OPT,NFO
12317954,48117,NIFTY25D1624000PE,NIFTY,0.0,2025-12-16,24000.0,0.05,75,PE,NFO-OPT,NFO
12317186,48114,NIFTY25D1623950CE,NIFTY,0.0,2025-12-16,23950.0,0.05,75,CE,NFO-OPT,NFO
12317442,48115,NIFTY25D1623950PE,NIFTY,0.0,2025-12-16,23950.0,0.05,75,PE,NFO-OPT,NFO
14594306,57009,NIFTY25D2326050CE,NIFTY,0.0,2025-12-23,26050.0,0.05,75,CE,NFO-OPT,NFO
14594562,57010,NIFTY25D2326050PE,NIFTY,0.0,2025-12-23,26050.0,0.05,75,PE,NFO-OPT,NFO
14594818,57011,NIFTY25D2326100CE,NIFTY,0.0,2025-12-23,26100.0,0.05,75,CE,NFO-OPT,NFO
14595074,57012,NIFTY25D2326100PE,NIFTY,0.0,2025-12-23,26100.0,0.05,75,PE,NFO-OPT,NFO
14593282,57005,NIFTY25D2326000CE,NIFTY,0.0,2025-12-23,26000.0,0.05,75,CE,NFO-OPT,NFO
14594050,57008,NIFTY25D2326000PE,NIFTY,0.0,2025-12-23,26000.0,0.05,75,PE,NFO-OPT,NFO
14595330,57013,NIFTY25D2326150CE,NIFTY,0.0,2025-12-23,26150.0,0.05,75,CE,NFO-OPT,NFO
14596866,57019,NIFTY25D2326150PE,NIFTY,0.0,2025-12-23,26150.0,0.05,75,PE,NFO-OPT,NFO
14592770,57003,NIFTY25D2325950CE,NIFTY,0.0,2025-12-23,25950.0,0.05,75,CE,NFO-OPT,NFO
14593026,57004,NIFTY25D2325950PE,NIFTY,0.0,2025-12-23,25950.0,0.05,75,PE,NFO-OPT,NFO
14597122,57020,NIFTY25D2326200CE,NIFTY,0.0,2025-12-23,26200.0,0.05,75,CE,NFO-OPT,NFO
14597378,57021,NIFTY25D2326200PE,NIFTY,0.0,2025-12-23,26200.0,0.05,75,PE,NFO-OPT,NFO
14591490,56998,NIFTY25D2325900CE,NIFTY,0.0,2025-12-23,25900.0,0.05,75,CE,NFO-OPT,NFO
14592514,57002,NIFTY25D2325900PE,NIFTY,0.0,2025-12-23,25900.0,0.05,75,PE,NFO-OPT,NFO
14597634,57022,NIFTY25D2326250CE,NIFTY,0.0,2025-12-23,26250.0,0.05,75,CE,NFO-OPT,NFO
14598146,57024,NIFTY25D2326250PE,NIFTY,0.0,2025-12-23,26250.0,0.05,75,PE,NFO-OPT,NFO
14590466,56994,NIFTY25D2325850CE,NIFTY,0.0,2025-12-23,25850.0,0.05,75,CE,NFO-OPT,NFO
14590722,56995,NIFTY25D2325850PE,NIFTY,0.0,2025-12-23,25850.0,0.05,75,PE,NFO-OPT,NFO
14598402,57025,NIFTY25D2326300CE,NIFTY,0.0,2025-12-23,26300.0,0.05,75,CE,NFO-OPT,NFO
14598658,57026,NIFTY25D2326300PE,NIFTY,0.0,2025-12-23,26300.0,0.05,75,PE,NFO-OPT,NFO
14589442,56990,NIFTY25D2325800CE,NIFTY,0.0,2025-12-23,25800.0,0.05,75,CE,NFO-OPT,NFO
14589698,56991,NIFTY25D2325800PE,NIFTY,0.0,2025-12-23,25800.0,0.05,75,PE,NFO-OPT,NFO
14598914,57027,NIFTY25D2326350CE,NIFTY,0.0,2025-12-23,26350.0,0.05,75,CE,NFO-OPT,NFO
14599426,57029,NIFTY25D2326350PE,NIFTY,0.0,2025-12-23,26350.0,0.05,75,PE,NFO-OPT,NFO
14588930,56988,NIFTY25D2325750CE,NIFTY,0.0,2025-12-23,25750.0,0.05,75,CE,NFO-OPT,NFO
14589186,56989,NIFTY25D2325750PE,NIFTY,0.0,2025-12-23,25750.0,0.05,75,PE,NFO-OPT,NFO
14599682,57030,NIFTY25D2326400CE,NIFTY,0.0,2025-12-23,26400.0,0.05,75,CE,NFO-OPT,NFO
14599938,57031,NIFTY25D2326400PE,NIFTY,0.0,2025-12-23,26400.0,0.05,75,PE,NFO-OPT,NFO
14588418,56986,NIFTY25D2325700CE,NIFTY,0.0,2025-12-23,25700.0,0.05,75,CE,NFO-OPT,NFO
14588674,56987,NIFTY25D2325700PE,NIFTY,0.0,2025-12-23,25700.0,0.05,75,PE,NFO-OPT,NFO
14600450,57033,NIFTY25D2326450PE,NIFTY,0.0,2025-12-23,26450.0,0.05,75,PE,NFO-OPT,NFO
14615810,57093,NIFTY25D2327950CE,NIFTY,0.0,2025-12-23,27950.0,0.05,75,CE,NFO-OPT,NFO
14616066,57094,NIFTY25D2327950PE,NIFTY,0.0,2025-12-23,27950.0,0.05,75,PE,NFO-OPT,NFO
14615298,57091,NIFTY25D2327900CE,NIFTY,0.0,2025-12-23,27900.0,0.05,75,CE,NFO-OPT,NFO
14615554,57092,NIFTY25D2327900PE,NIFTY,0.0,2025-12-23,27900.0,0.05,75,PE,NFO-OPT,NFO
14614530,57088,NIFTY25D2327850CE,NIFTY,0.0,2025-12-23,27850.0,0.05,75,CE,NFO-OPT,NFO
